fiscal_year,fund,function,department,division,account_type,category,original_budget,revised_budget,ytd_actual
2017,CAPITAL IMPROVEMENTS FUND,CAPITAL,PUBLIC WORKS,,REVENUE,INTERGOV'T - STATE,0.0,69000.0,66520.42
2017,GRANTS FUND,PUBLIC SAFETY,POLICE,,REVENUE,INTERGOV'T - LOCAL,0.0,24000.0,63176.58
2017,CAPITAL IMPROVEMENTS FUND,CAPITAL,FIRE,,EXPENSE,OPERATIONS,100000.0,224810.0,72977.89
2017,GENERAL FUND,LEISURE,LIBRARY,,EXPENSE,PERSONNEL,2261423.0,2271236.0,2117895.85
2017,DEBT SERVICE FUND,DEBT SERVICE,,,REVENUE,PROPERTY TAXES,6443000.0,6443000.0,6393212.68
2017,DEBT SERVICE FUND,DEBT SERVICE,,,EXPENSE,PRINCIPAL,5030000.0,5030000.0,5028188.9
2017,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER CAPITAL PROJECTS,EXPENSE,OPERATIONS,0.0,66365.0,48720.0
2017,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER DRAINAGE,EXPENSE,PERSONNEL,519156.0,531456.0,515252.94
2017,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER ADMIN,EXPENSE,OPERATIONS,634506.0,922461.0,426413.79
2017,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT NON-DEPARTMENTAL,EXPENSE,INTEREST/FISCAL CHGS,0.0,40086.0,35582.0
2017,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER ADMIN,EXPENSE,CAPITAL,75000.0,536800.0,36.75
2017,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT DEMAND RESPONSE,EXPENSE,NON-DEPARTMENTAL,75057.0,75057.0,16625.39
2017,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT VEHICLE MAINTENANCE,EXPENSE,OPERATIONS,1620089.0,1894889.0,1443099.8
2017,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT NON-DEPARTMENTAL,EXPENSE,OPERATIONS,7202.0,7202.0,7688.1
2017,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,,REVENUE,OTHER SOURCES FUNDS,162284.0,1827736.0,6984.0
2017,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,OTHER REVENUES,90671.0,90671.0,54841.9
2017,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW ENGINEERING,EXPENSE,PERSONNEL,1025551.0,1001031.0,957047.77
2017,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW ADMIN,EXPENSE,OPERATIONS,125386.0,285345.0,272105.16
2017,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R COMMUNITY CENTER,EXPENSE,PERSONNEL,310575.0,334136.0,316535.22
2017,GENERAL FUND,PUBLIC SAFETY,FIRE,FIRE EMERGENCY OPERATIONS,EXPENSE,PERSONNEL,6763513.0,6772750.0,6566899.6
2017,GENERAL FUND,PUBLIC SAFETY,POLICE,POLICE ADMIN,EXPENSE,OPERATIONS,744697.0,890047.0,765493.28
2017,GENERAL FUND,PUBLIC SAFETY,POLICE,POLICE PATROL,EXPENSE,PERSONNEL,10055793.0,9888576.0,8597985.13
2017,GENERAL FUND,PUBLIC SAFETY,POLICE,POLICE ADMIN,EXPENSE,PERSONNEL,1506828.0,1508020.0,1304530.54
2017,GENERAL FUND,PUBLIC SAFETY,POLICE,POLICE PATROL,EXPENSE,CAPITAL,0.0,0.0,581.71
2017,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,HOUSING & COMMUNITY,,EXPENSE,PERSONNEL,648980.0,660757.0,655865.17
2017,GENERAL FUND,GENERAL GOVERNMENT,ATTORNEY,,EXPENSE,OPERATIONS,19190.0,19190.0,8699.89
2017,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,HOUSING MAINTENANCE,EXPENSE,OPERATIONS,679671.0,693060.0,655668.45
2017,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,,REVENUE,OTHER SOURCES FUNDS,402746.0,445921.0,0.0
2017,LIBRARY GIFT FUND,LEISURE,LIBRARY,,EXPENSE,OPERATIONS,154706.0,391905.0,157623.4
2018,GENERAL FUND,,,,REVENUE,INTERGOV'T - STATE,21880581.0,21880581.0,21178658.88
2018,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,HOUSING MAINTENANCE,EXPENSE,OPERATIONS,703960.0,731947.0,654331.99
2018,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,HOUSING MAINTENANCE,EXPENSE,PERSONNEL,724944.0,732944.0,513304.34
2018,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,HOUSING ADMIN,EXPENSE,PERSONNEL,534393.0,526228.0,449573.17
2018,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER CAPITAL PROJECTS,EXPENSE,CAPITAL,0.0,2412644.0,0.0
2018,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER DRAINAGE,EXPENSE,OPERATIONS,380695.0,415167.0,353900.37
2018,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER DRAINAGE,EXPENSE,PERSONNEL,572232.0,572112.0,505627.29
2018,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER DRAINAGE,EXPENSE,CAPITAL,0.0,69000.0,0.0
2018,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER ADMIN,EXPENSE,CAPITAL,275362.0,743125.0,380790.4
2018,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,INTEREST ON INVEST,8000.0,8000.0,39764.29
2019,GENERAL FUND,LEISURE,PARKS & RECREATION,140 WEST PUBLIC PLAZA,EXPENSE,OPERATIONS,0.0,17309.0,821.23
2019,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R COMMUNITY CENTER,EXPENSE,PERSONNEL,517259.0,517259.0,249822.75
2019,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R ATHLETICS,EXPENSE,OPERATIONS,389603.0,359413.0,97181.93
2019,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R ATHLETICS,EXPENSE,PERSONNEL,512128.0,512128.0,227120.81
2019,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R ADMIN,EXPENSE,OPERATIONS,208224.0,224934.0,114690.76
2019,GENERAL FUND,PUBLIC SAFETY,FIRE,FIRE LIFE SAFETY,EXPENSE,OPERATIONS,84431.0,85179.0,24853.99
2019,GRANTS FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,,REVENUE,INTERGOV'T - FEDERAL,224384.0,224384.0,0.0
2019,GRANTS FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,,EXPENSE,NON-DEPARTMENTAL,9000.0,9000.0,0.0
2019,DOWNTOWN SERVICE DISTRICT,ENVIRONMENT & DEVELOPMENT,MANAGER,,REVENUE,INTEREST ON INVEST,0.0,0.0,36.51
2019,DEBT SERVICE FUND,DEBT SERVICE,,,REVENUE,INTERGOV'T - FEDERAL,170000.0,170000.0,85593.31
2019,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,LUMO REWRITE,EXPENSE,PERSONNEL,93368.0,99403.0,39693.02
2019,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW SOLID WASTE,EXPENSE,PERSONNEL,2293918.0,2271418.0,977751.98
2019,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW ADMIN,EXPENSE,OPERATIONS,181395.0,196695.0,41569.11
2019,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,POLICE,INSPECTIONS,EXPENSE,OPERATIONS,105030.0,120914.0,37483.61
2019,GENERAL FUND,PUBLIC SAFETY,FIRE,FIRE EMERGENCY OPERATIONS,EXPENSE,CAPITAL,10500.0,0.0,0.0
2019,GENERAL FUND,PUBLIC SAFETY,POLICE,POLICE PATROL,EXPENSE,OPERATIONS,721765.0,728676.0,200644.33
2019,GENERAL FUND,PUBLIC SAFETY,POLICE,POLICE ADMIN,EXPENSE,PERSONNEL,1540455.0,1540455.0,570779.18
2019,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,HOUSING & COMMUNITY,,EXPENSE,OPERATIONS,83940.0,83940.0,9340.71
2019,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,HOUSING & COMMUNITY,,EXPENSE,PERSONNEL,749608.0,759608.0,296031.1
2019,GENERAL FUND,GENERAL GOVERNMENT,NON-DEPARTMENTAL,,EXPENSE,PERSONNEL,1490000.0,1490000.0,582030.07
2019,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,HOUSING MAINTENANCE,EXPENSE,OPERATIONS,681800.0,685435.0,214535.61
2019,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,HOUSING MAINTENANCE,EXPENSE,PERSONNEL,698435.0,698435.0,240481.39
2019,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER ADMIN,EXPENSE,INDIRECT COSTS,76480.0,76480.0,0.0
2019,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER ADMIN,EXPENSE,CAPITAL,118702.0,472937.0,72090.0
2019,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,,REVENUE,OTHER REVENUES,200.0,200.0,4920.0
2019,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,,REVENUE,OTHER SOURCES FUNDS,7400.0,1002041.0,0.0
2019,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,,REVENUE,INTEREST ON INVEST,3000.0,3000.0,20643.37
2019,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,PROPERTY TAXES,4933702.0,4933702.0,913471.87
2019,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING OFF-ST NONDEPARTMENTAL,EXPENSE,OPERATIONS,18146.0,65406.0,13682.26
2019,ON-STREET PARKING FUND,PARKING,PARKING,PARKING METERS,EXPENSE,PERSONNEL,67985.0,67985.0,31619.27
2019,VEHICLE REPLACEMENT FUND,INTERNAL SERVICES,PUBLIC WORKS,,REVENUE,OTHER REVENUES,50000.0,50000.0,73255.0
2019,VEHICLE REPLACEMENT FUND,INTERNAL SERVICES,PUBLIC WORKS,,EXPENSE,CAPITAL,713500.0,1132926.0,481370.18
2019,TRANSIT CAPITAL RESERVE FUND,TRANSIT,TRANSIT,,REVENUE,OTHER SOURCES FUNDS,250890.0,590221.0,0.0
2019,TRANSIT CAPITAL RESERVE FUND,TRANSIT,TRANSIT,,REVENUE,INTEREST ON INVEST,5000.0,5000.0,3098.97
2019,CAPITAL IMPROVEMENTS FUND,CAPITAL,PARKS & RECREATION,,EXPENSE,CAPITAL,0.0,100000.0,52800.0
2019,CAPITAL IMPROVEMENTS FUND,CAPITAL,FIRE,,EXPENSE,OPERATIONS,0.0,154700.0,0.0
2019,CAPITAL IMPROVEMENTS FUND,CAPITAL,,,REVENUE,OTHER SOURCES FUNDS,237500.0,736692.0,0.0
2019,DEBT SERVICE FUND,DEBT SERVICE,,,REVENUE,INTEREST ON INVEST,11500.0,11500.0,9792.59
2019,ON-STREET PARKING FUND,PARKING,PARKING,PARKING - ON STREET,REVENUE,CHARGES FOR SERVICES,426560.0,426560.0,210503.13
2019,ON-STREET PARKING FUND,PARKING,PARKING,PARKING - ON STREET,REVENUE,OTHER REVENUES,0.0,0.0,15001.75
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT BUILDING MAINTENANCE,EXPENSE,OPERATIONS,922554.0,987217.0,248901.43
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT TARHEEL EXPRESS,EXPENSE,INDIRECT COSTS,25215.0,25215.0,0.0
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT NON-DEPARTMENTAL,EXPENSE,OPERATIONS,875563.0,2003412.0,489893.06
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT FIXED ROUTE,EXPENSE,NON-DEPARTMENTAL,314126.0,314126.0,195066.7
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT TARHEEL EXPRESS,EXPENSE,OPERATIONS,57119.0,57119.0,5906.12
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT DEMAND RESPONSE,EXPENSE,PERSONNEL,1717793.0,1717793.0,660014.0
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT ADVERTISING,EXPENSE,OPERATIONS,6500.0,0.0,0.0
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT ADMIN,EXPENSE,INDIRECT COSTS,155468.0,162690.0,0.0
2019,LIBRARY GIFT FUND,LEISURE,LIBRARY,LIBRARY,REVENUE,INTERGOV'T - LOCAL,0.0,25000.0,25000.0
2019,LIBRARY GIFT FUND,LEISURE,LIBRARY,LIBRARY,REVENUE,INTEREST ON INVEST,476.0,476.0,270.96
2018,OFF-STREET PARKING FUND,PARKING,PARKING,ROSEMARY GARAGE (WALLACE DECK),EXPENSE,PERSONNEL,262074.0,268318.0,212526.05
2018,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING - OFF STREET,REVENUE,OTHER REVENUES,6000.0,306000.0,303513.0
2018,OFF-STREET PARKING FUND,PARKING,PARKING,140 WEST PARKING GARAGE,EXPENSE,OPERATIONS,78168.0,79457.0,52192.12
2018,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING LOTS,EXPENSE,OPERATIONS,308698.0,427875.0,387392.29
2018,COMPUTER REPLACEMENT FUND,INTERNAL SERVICES,TECHNOLOGY SOLUTIONS,,REVENUE,OTHER SOURCES FUNDS,146125.0,146125.0,0.0
2018,CAPITAL IMPROVEMENTS FUND,CAPITAL,PUBLIC HOUSING,,REVENUE,CHARGES FOR SERVICES,22260.0,22260.0,22590.0
2018,CAPITAL IMPROVEMENTS FUND,CAPITAL,TECHNOLOGY SOLUTIONS,,EXPENSE,OPERATIONS,80000.0,80000.0,0.0
2018,TRANSIT CAPITAL RESERVE FUND,TRANSIT,TRANSIT,,REVENUE,OTHER SOURCES FUNDS,1066000.0,1005392.0,250690.0
2018,CAPITAL IMPROVEMENTS FUND,CAPITAL,FIRE,,EXPENSE,CAPITAL,0.0,1371942.0,1412810.89
2018,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R SPECIAL EVENTS,EXPENSE,OPERATIONS,169325.0,112396.0,111021.07
2018,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,POLICE,INSPECTIONS,EXPENSE,OPERATIONS,106202.0,161084.0,116731.15
2018,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R MAINTENANCE,EXPENSE,PERSONNEL,1751064.0,1831175.0,1788493.51
2018,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R ADMIN,EXPENSE,PERSONNEL,893093.0,882743.0,850529.11
2018,GENERAL FUND,PUBLIC SAFETY,POLICE,POLICE PATROL,EXPENSE,OPERATIONS,924513.0,871738.0,767735.38
2018,GENERAL FUND,PUBLIC SAFETY,POLICE,POLICE PATROL,EXPENSE,PERSONNEL,10356631.0,10367327.0,9132221.58
2018,GRANTS FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,,EXPENSE,PERSONNEL,372364.0,320714.0,303123.0
2018,DOWNTOWN SERVICE DISTRICT,ENVIRONMENT & DEVELOPMENT,MANAGER,,EXPENSE,PERSONNEL,54338.0,54338.0,54873.87
2018,DEBT SERVICE FUND,DEBT SERVICE,,,REVENUE,INTERGOV'T - FEDERAL,170000.0,170000.0,170187.6
2018,DEBT SERVICE FUND,DEBT SERVICE,,,REVENUE,PROPERTY TAXES,6443000.0,6443000.0,6581419.67
2018,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW BUILDING MAINTENANCE,EXPENSE,OPERATIONS,857309.0,900149.0,878358.22
2018,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW SOLID WASTE,EXPENSE,OPERATIONS,1482681.0,1518403.0,1493011.13
2018,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW ENGINEERING,EXPENSE,OPERATIONS,73162.0,64775.0,52646.24
2018,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW ADMIN,EXPENSE,OPERATIONS,113610.0,140996.0,135321.55
2018,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW STREETS,EXPENSE,PERSONNEL,1022495.0,1016555.0,1002774.88
2018,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,HOUSING & COMMUNITY,,EXPENSE,PERSONNEL,690067.0,706591.0,670232.34
2018,GENERAL FUND,GENERAL GOVERNMENT,NON-DEPARTMENTAL,,EXPENSE,NON-DEPARTMENTAL,1738090.0,2067157.0,1540200.31
2018,GENERAL FUND,GENERAL GOVERNMENT,BUSINESS MANAGEMENT,,EXPENSE,PERSONNEL,1639951.0,1639951.0,1611524.02
2018,GENERAL FUND,GENERAL GOVERNMENT,COUNCIL,,EXPENSE,OPERATIONS,174187.0,191330.0,195432.98
2018,GENERAL FUND,,,,REVENUE,OTHER REVENUES,413053.0,444341.0,526073.09
2018,ON-STREET PARKING FUND,PARKING,PARKING,PARKING - ON STREET,REVENUE,OTHER SOURCES FUNDS,-123.0,400353.0,400000.0
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT NON-DEPARTMENTAL,EXPENSE,INTEREST/FISCAL CHGS,0.0,0.0,156244.22
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT DEMAND RESPONSE,EXPENSE,NON-DEPARTMENTAL,75057.0,75057.0,38470.03
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT VEHICLE MAINTENANCE,EXPENSE,OPERATIONS,1853410.0,1958614.0,1057817.49
2018,ON-STREET PARKING FUND,PARKING,PARKING,PARKING METERS,EXPENSE,PERSONNEL,63195.0,71715.0,67803.27
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT DEMAND RESPONSE,EXPENSE,PERSONNEL,1601587.0,1617087.0,1538679.57
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT ADVERTISING,EXPENSE,PERSONNEL,84536.0,89536.0,27881.43
2018,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,INTERGOV'T - FEDERAL,1944719.0,2168532.0,944604.73
2018,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,HOUSING MAINTENANCE,EXPENSE,NON-DEPARTMENTAL,58000.0,45008.0,44245.72
2019,GENERAL FUND,GENERAL GOVERNMENT,COUNCIL,,EXPENSE,OPERATIONS,128063.0,128063.0,82322.91
2019,GENERAL FUND,GENERAL GOVERNMENT,COUNCIL,,EXPENSE,PERSONNEL,187440.0,187440.0,77720.95
2019,GENERAL FUND,GENERAL GOVERNMENT,MAYOR,,EXPENSE,PERSONNEL,83794.0,83794.0,34808.98
2019,GENERAL FUND,,,,REVENUE,OTHER SOURCES FUNDS,4723423.0,6101170.0,0.0
2019,GENERAL FUND,,,,REVENUE,INTERGOV'T - STATE,21709417.0,21709417.0,3043495.94
2019,GENERAL FUND,,,,REVENUE,INTERGOV'T - LOCAL,651899.0,661899.0,337845.62
2019,GENERAL FUND,,,,REVENUE,LICENSES & PERMITS,2527890.0,2527890.0,1442249.48
2016,AFFORD HSG DEVELOP RESERVE,ENVIRONMENT & DEVELOPMENT,HOUSING & COMMUNITY,,REVENUE,OTHER SOURCES FUNDS,0.0,0.0,0.0
2016,COMPUTER REPLACEMENT FUND,INTERNAL SERVICES,TECHNOLOGY SOLUTIONS,,REVENUE,OTHER SOURCES FUNDS,0.0,0.0,0.0
2016,DOWNTOWN SERVICE DISTRICT,ENVIRONMENT & DEVELOPMENT,MANAGER,,EXPENSE,NON-DEPARTMENTAL,70000.0,70000.0,70000.0
2016,CAPITAL IMPROVEMENTS FUND,CAPITAL,PUBLIC HOUSING,,REVENUE,CHARGES FOR SERVICES,14856.0,14856.0,22238.0
2016,CAPITAL IMPROVEMENTS FUND,CAPITAL,TECHNOLOGY SOLUTIONS,,EXPENSE,OPERATIONS,0.0,28000.0,27928.48
2016,CAPITAL IMPROVEMENTS FUND,CAPITAL,PUBLIC WORKS,,REVENUE,INTERGOV'T - STATE,0.0,0.0,0.0
2016,GRANTS FUND,PUBLIC SAFETY,POLICE,,REVENUE,OTHER SOURCES FUNDS,0.0,88943.0,-464.1
2016,GRANTS FUND,PUBLIC SAFETY,POLICE,,REVENUE,INTERGOV'T - LOCAL,0.0,74930.0,24483.2
2016,CAPITAL IMPROVEMENTS FUND,CAPITAL,,,EXPENSE,OTHER USES OF FUNDS,0.0,892100.0,202150.25
2016,DEBT SERVICE FUND,DEBT SERVICE,,,REVENUE,INTEREST ON INVEST,4000.0,4000.0,16440.78
2016,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER DRAINAGE,EXPENSE,INDIRECT COSTS,46173.0,46173.0,43486.0
2016,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW CONSTRUCTION,EXPENSE,OPERATIONS,247822.0,277235.0,223671.51
2016,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING OFF-ST NONDEPARTMENTAL,EXPENSE,PERSONNEL,11460.0,11460.0,10936.4
2016,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW SOLID WASTE,EXPENSE,PERSONNEL,2060944.0,2033229.0,1935382.46
2016,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER ADMIN,EXPENSE,OPERATIONS,632933.0,870499.0,604936.75
2016,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R HARGRAVES CENTER,EXPENSE,OPERATIONS,101123.0,109241.0,95149.97
2016,LIBRARY GIFT FUND,LEISURE,LIBRARY,,REVENUE,OTHER SOURCES FUNDS,100000.0,127239.0,0.0
2016,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER DRAINAGE,EXPENSE,NON-DEPARTMENTAL,4300.0,4300.0,2874.01
2016,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R ATHLETICS,EXPENSE,OPERATIONS,311264.0,306931.0,319487.01
2016,GENERAL FUND,PUBLIC SAFETY,POLICE,POLICE ADMIN,EXPENSE,OPERATIONS,737875.0,802411.0,696762.3
2016,GENERAL FUND,PUBLIC SAFETY,POLICE,POLICE ADMIN,EXPENSE,PERSONNEL,1587298.0,1587298.0,1460542.44
2016,GENERAL FUND,GENERAL GOVERNMENT,HUMAN RESOURCE DEVELOPMENT,,EXPENSE,PERSONNEL,827331.0,803486.0,660421.29
2016,GENERAL FUND,GENERAL GOVERNMENT,BUSINESS MANAGEMENT,,EXPENSE,PERSONNEL,1463253.0,1424703.0,1360373.92
2016,GENERAL FUND,GENERAL GOVERNMENT,ATTORNEY,,EXPENSE,PERSONNEL,298982.0,298982.0,297521.02
2016,GENERAL FUND,GENERAL GOVERNMENT,COUNCIL,,EXPENSE,PERSONNEL,179462.0,179462.0,155810.36
2016,GENERAL FUND,,,,REVENUE,INTERGOV'T - STATE,18843799.0,18843799.0,20106395.95
2016,GENERAL FUND,,,,REVENUE,PROPERTY TAXES,29970000.0,29970000.0,29329694.54
2016,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT NON-DEPARTMENTAL,EXPENSE,INTEREST/FISCAL CHGS,0.0,0.0,0.0
2016,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R CULTURAL ARTS,EXPENSE,OPERATIONS,160581.0,160327.0,146488.17
2016,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,POLICE,INSPECTIONS,EXPENSE,OPERATIONS,275568.0,651668.0,244482.39
2016,ON-STREET PARKING FUND,PARKING,PARKING,PARKING METERS,EXPENSE,INDIRECT COSTS,4621.0,4621.0,4831.0
2016,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT VEHICLE MAINTENANCE,EXPENSE,PERSONNEL,2130049.0,2059049.0,1832461.02
2016,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT FIXED ROUTE,EXPENSE,INDIRECT COSTS,729595.0,729595.0,646309.0
2016,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT NON-DEPARTMENTAL,EXPENSE,CAPITAL,0.0,0.0,0.0
2016,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT ADMIN,EXPENSE,INDIRECT COSTS,114917.0,114917.0,110474.0
2016,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,INTEREST ON INVEST,4000.0,4000.0,13324.02
2016,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,PROPERTY TAXES,3923610.0,3923610.0,3842963.53
2017,GENERAL FUND,GENERAL GOVERNMENT,MAYOR,,EXPENSE,OPERATIONS,22125.0,20775.0,19975.45
2017,VEHICLE MAINTENANCE FUND,INTERNAL SERVICES,PUBLIC WORKS,PW VEHICLE MAINTENANCE,EXPENSE,OPERATIONS,862435.0,889728.0,817835.41
2017,ON-STREET PARKING FUND,PARKING,PARKING,ON-STREET PARKING EXPENSES,REVENUE,CHARGES FOR SERVICES,17200.0,17200.0,30946.25
2017,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING - OFF STREET,REVENUE,OTHER REVENUES,6000.0,6000.0,260.0
2017,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT NON-DEPARTMENTAL,EXPENSE,NON-DEPARTMENTAL,32438.0,32438.0,16505.45
2017,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT TARHEEL EXPRESS,EXPENSE,INDIRECT COSTS,24513.0,24513.0,18177.0
2017,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT VEHICLE MAINTENANCE,EXPENSE,PERSONNEL,2297111.0,2191561.0,2069992.69
2017,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT NON-DEPARTMENTAL,EXPENSE,CAPITAL,0.0,7496040.0,7496040.48
2017,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT FIXED ROUTE,EXPENSE,OPERATIONS,1793589.0,1926920.0,1533069.36
2017,CAPITAL IMPROVEMENTS FUND,CAPITAL,PUBLIC HOUSING,,REVENUE,CHARGES FOR SERVICES,22260.0,22260.0,22512.0
2017,CAPITAL IMPROVEMENTS FUND,CAPITAL,PUBLIC HOUSING,,EXPENSE,OPERATIONS,22260.0,36023.0,10972.91
2017,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW TRAFFIC,EXPENSE,OPERATIONS,975831.0,1175019.0,1112596.95
2017,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW TRAFFIC,EXPENSE,PERSONNEL,931116.0,869076.0,837097.28
2017,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R AQUATICS CENTER,EXPENSE,PERSONNEL,861320.0,769801.0,710065.88
2017,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW STREETS,EXPENSE,CAPITAL,25000.0,24150.0,24150.0
2017,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R CULTURAL ARTS,EXPENSE,OPERATIONS,165305.0,181414.0,178247.04
2017,GENERAL FUND,PUBLIC SAFETY,FIRE,FIRE EMERGENCY OPERATIONS,EXPENSE,OPERATIONS,901872.0,955089.0,820158.88
